,Actual Speed,Goal Speed,Goal Status,Ori W,Ori X,Ori Y,Ori Z,Pos X,Pos Y,Pos Z,Time
2,0.044940370300000004,0.0,0,0.9257980496,-0.0005981941000000001,0.0026802243000000003,0.3780085051,0.1166294403,-25.4232236616,0.195913061,2.6875
3,5.4231600000000004e-05,0.0,0,0.9258540103,-0.0013314590000000001,0.0034114144000000003,0.37786365400000005,0.118387581,-25.4217203474,0.1958474011,2.74
4,0.0409727722,0.0,0,0.9257083536,-0.0003647306,0.0019192333000000001,0.37823303350000004,0.11908945580000001,-25.4209721138,0.1958162928,2.785
5,0.1355534039,0.0,0,0.9257193454,-0.0012908921000000001,0.0031456224,0.3781958912,0.11978839270000001,-25.4203536652,0.1957371561,2.835
6,-0.0340314319,0.0,0,0.92581557,-0.0015590047000000001,0.0041700489,0.3779493492,0.1208890157,-25.4193949563,0.19583345970000002,2.885
7,0.0337051367,0.0,0,0.9258142027,-0.0008932626,0.0021744274,0.3779716074,0.12171981800000001,-25.4186689179,0.1958005686,2.92
8,0.28432402230000003,1.285980612,0,0.9257553109000001,-0.0012441388,0.0026694439,0.37811166420000003,0.1233954007,-25.4170444544,0.1958551373,2.9875
9,0.0025895633,1.285980612,0,0.9252835504,0.0047449049,-0.0108753808,0.3790904422,0.1313181405,-25.4096929444,0.19564951630000002,3.05
10,0.5199385766,1.285980612,0,0.9248453595,0.0039573666000000006,-0.0075366627,0.3802480755,0.1405573211,-25.4006170422,0.1951565706,3.085
11,0.7291699047,1.9604211791,0,0.9228247433000001,0.0034373284,-0.0065602411,0.3851488558,0.1619756409,-25.3778235886,0.1947896305,3.1275
12,0.9565248432000001,1.6954848412999999,0,0.9186819263,0.0050819028,-0.007587449400000001,0.3948925464,0.193590002,-25.3411097685,0.1951519958,3.1775
13,1.2850750127000001,3.1592263192,0,0.9149730373,0.0059809978,-0.0053831189,0.40343474160000004,0.23181230500000002,-25.295582842,0.1956864005,3.2225
14,1.3640851561,4.2484210608,0,0.9127623081,0.0039678117,-0.0070768425000000005,0.4084105087,0.2913459503,-25.2245573769,0.1959390937,3.2875
15,1.799634168,4.8962757713,0,0.9132792515,0.0048470557,-0.0096997599,0.4071896727,0.3281957305,-25.1813969362,0.1957989295,3.3225
16,1.856529488,4.5551734675,0,0.9142047728,0.0044267205,-0.0072710561,0.4051631391,0.4205166636,-25.0808003283,0.1959064338,3.3875
17,2.334998714,4.4004421379,0,0.9134121505,0.0064070786,-0.0059507616,0.4069419875,0.47187570970000003,-25.0272477942,0.1964662572,3.43
18,2.677058037,4.2020999748,0,0.91352062,0.006208398,-0.005861036,0.4067028165,0.5621656965,-24.9302471105,0.1965829096,3.485
19,3.0364686127,3.9302328422,0,0.9149308298000001,0.0045199471,-0.0050773833,0.40355342520000004,0.671755961,-24.8098083411,0.19626819920000002,3.5300000000000002
