,Actual Speed,Goal Speed,Goal Status,Ori W,Ori X,Ori Y,Ori Z,Pos X,Pos Y,Pos Z,Time
2,-0.0762315579,0.0,0,0.9262053246,-0.0015929431000000001,0.0038909149,0.3769960477,0.0646035731,-25.4512671768,0.1958432189,2.29
3,-0.08627163610000001,0.0,0,0.9261580643,-0.0010878933,0.0028895523,0.3771229333,0.0654125669,-25.4503178992,0.1961525036,2.34
4,0.0386098796,0.0,0,0.9261058670000001,-0.0014961353,0.0035390990000000004,0.3772441642,0.0669578373,-25.4489598744,0.19610353430000002,2.39
5,0.3152626991,0.0,0,0.926159656,-0.000834827,0.0022155845,0.3771242312,0.0695726611,-25.446775181,0.1956593334,2.445
6,-0.0394224478,0.0,0,0.9261900692,-0.0013935874,0.0028178455,0.3770438612,0.0716918066,-25.4448435508,0.19549617360000002,2.4825
7,-0.039446282400000005,0.0,0,0.9260675165000001,-0.0014231705,0.003424271,0.3773396398,0.0742394215,-25.4423235425,0.19573658200000002,2.5324999999999998
8,0.2825220632,0.0,0,0.9260041536,-0.0010689343,0.0027147197000000002,0.37750204670000004,0.0760576698,-25.4406584063,0.1957830298,2.5700000000000003
9,0.1548142499,0.0,0,0.9260113977000001,-0.0017672673,0.004062634,0.37746955260000004,0.0782087939,-25.4386972688,0.1955522751,2.6325000000000003
10,-0.0019125103,0.0,0,0.9260085101000001,-0.0015281156,0.0039018347,0.37747937670000004,0.0795889312,-25.4373943201,0.1955263937,2.685
11,0.0728476815,0.0,0,0.9260482577,-0.0006675438,0.0019229624,0.3773996304,0.0812711488,-25.4355826846,0.1956219495,2.735
12,0.1975072517,0.0,0,0.9259186170000001,-0.0005370069,0.0023375338,0.3777154514,0.0839504722,-25.4327976932,0.1958288877,2.7775
13,0.1819358847,0.0,0,0.9259133136000001,-0.0006975566,0.0022423581,0.37772876650000003,0.0875803538,-25.4293191535,0.1956047913,2.855
14,-0.018505222300000002,1.0060256669,0,0.9257824061000001,0.0006174113,-0.0008852549,0.3780552494,0.0904312605,-25.4267113679,0.1954018573,2.91
15,0.492422799,1.0060256669,0,0.9255089270000001,0.0049487362000000005,-0.0082767494,0.3786029998,0.0924731166,-25.4251094964,0.1951913984,2.94
16,-0.0301300465,1.0602028934,0,0.9251238659000001,0.0028386713,-0.0037272543000000003,0.3796365134,0.1030215864,-25.4160011341,0.1948722114,2.9775
17,0.7671581964,4.0132777099,0,0.9237877086,0.0055287017,-0.0095432676,0.38274616780000004,0.1181156136,-25.4015888726,0.1945201206,3.035
18,1.1058831185,5.6177507405,0,0.9208635449,0.0058733914000000005,-0.008145294800000001,0.3897556787,0.1591924821,-25.3555218678,0.19545660580000002,3.095
19,1.0797086273,5.1570188183,0,0.9201263105,0.0045175630000000005,-0.008717175300000001,0.3914986273,0.1775751511,-25.3345855285,0.19572818090000002,3.12
20,1.2793569491,5.084987096,0,0.9185325115,0.0050605675,-0.0069585726,0.3952518112,0.2248908422,-25.2835466251,0.1960601679,3.17
21,1.6919751833999999,5.0032580763,0,0.9179638763,0.0053978315,-0.0060780127000000005,0.3965806892,0.2804051037,-25.2259313009,0.1962481792,3.2275
22,1.9597349442,4.9660423004,0,0.9189261209,0.0041373664,-0.0073766346,0.3943390062,0.3485634376,-25.1545151457,0.19620890100000002,3.275
23,2.3360405679,4.9126755124,0,0.9197958116,0.0037140514,-0.0051382048,0.39234610950000004,0.4279096391,-25.0728613033,0.19628831200000002,3.325
24,2.5002453419,4.7141595687,0,0.9192954711,0.0059312417,-0.0064817885,0.3934700035,0.5179263725000001,-24.9810071594,0.19645379440000002,3.3775
25,2.9788434319,4.4278102587,0,0.9191440433,0.0054249894,-0.0068041361,0.39382547,0.5979514218,-24.8978729126,0.1963361536,3.435
26,3.2221668126,4.4278102587,0,0.9196184257000001,0.0049661496,-0.0067225691,0.39272394310000003,0.727139045,-24.7616379246,0.19638455270000002,3.4875
27,3.2730746475,4.3711391902,0,0.9194094278,0.0035792668,-0.006945456500000001,0.39322417730000003,0.8060840718000001,-24.6787591802,0.1965166546,3.5324999999999998
28,3.5645304348,4.0269290734,0,0.9196037823000001,0.0045598148,-0.0060354815,0.3927743178,0.9721013061,-24.506908997300002,0.1965635018,3.5875
29,3.6876306397,3.3645827149,0,0.9192434901000001,0.0010361959,0.0033857782,0.39367355600000004,1.0968186393,-24.3774257579,0.1966565171,3.6325000000000003
30,3.6861856458,2.9771355205,0,0.9183247821,-0.0003240136,0.0063956263,0.39577592850000004,1.2019849105,-24.2664664532,0.1966529262,3.6825
31,3.4789906136,2.9124166645000003,0,0.9167284143000001,-0.0018735517,0.0111174763,0.3993518572,1.3225898235,-24.1360218424,0.1967643433,3.725
32,3.9788902161,8.5531530862,0,0.9144253884,0.0023008258,0.0004899539,0.4047476686,1.4602961005,-23.983373134,0.1969408248,3.7800000000000002
33,3.5550774098,5.8509874964,0,0.9123318635000001,0.0070271977000000005,-0.0098031058,0.409273855,1.589352815,-23.8377558522,0.19663960800000002,3.8375
