,Actual Speed,Goal Speed,Goal Status,Ori W,Ori X,Ori Y,Ori Z,Pos X,Pos Y,Pos Z,Time
2,0.145025229,0.0,0,0.9299633931,-0.0011363018,0.0029400849000000002,0.3676386163,0.0746277768,-25.4648193915,0.1957747242,2.4
3,0.07977909820000001,0.0,0,0.9299067516,-0.0011022681,0.0027876388,0.3677831528,0.07721971970000001,-25.4624431223,0.1957287533,2.45
4,0.0955963219,0.0,0,0.9298547967,-0.0005406466,0.0025452029,0.3679175,0.0789272663,-25.4610354253,0.1957858579,2.51
5,0.0263655001,0.0,0,0.9297896728,-0.0009971384,0.0037944658,0.3680703359,0.0812813248,-25.4591079105,0.19573132000000001,2.5475
6,0.0469989051,0.0,0,0.9297231602,-0.0019798422,0.0052320231,0.3682167181,0.0833338864,-25.4568522673,0.1959666224,2.6025
7,-0.0775840757,0.0,0,0.9297124289,-0.0012455748,0.0032087592000000003,0.3682702158,0.0841457134,-25.4557946463,0.1960917439,2.6550000000000002
8,-0.1008736353,0.0,0,0.9297247898000001,-0.0011584844000000001,0.0030757441,0.3682404282,0.0866755879,-25.4538012134,0.19562341090000002,2.7125
9,0.3374618869,0.0,0,0.9296623553000001,-0.001186386,0.0030067599,0.36839850290000004,0.0881067662,-25.4526383222,0.1955673231,2.7525
10,0.0894066616,0.0,0,0.9296861455000001,-0.0004091221,0.0013859751,0.3683498102,0.090871646,-25.4502066637,0.1953895129,2.795
11,0.21880835270000001,0.4570616684,0,0.9296868567000001,0.00033293200000000003,0.0003407886,0.3683505416,0.09371755350000001,-25.447538482,0.1952278181,2.85
12,0.33408108340000003,0.8096098165000001,0,0.9294576417,0.0002503188,0.000398757,0.368928544,0.0991753137,-25.4425472754,0.1953888073,2.9
13,0.1629292959,3.7401065212,0,0.9287883936,0.002840482,-0.0034206654,0.37058379690000004,0.1066168663,-25.4358405598,0.1953022876,2.9475
14,0.3975416591,5.7321710756,0,0.9282125083,0.0042172705,-0.0074424896,0.37195209830000003,0.122264571,-25.4214405484,0.1955934386,2.995
15,0.5768510386,5.1037721055,0,0.9271626371,0.0043406887,-0.0091404182,0.3745224367,0.1468308767,-25.3964903802,0.1957452005,3.0425
16,1.2125210323,4.892961224,0,0.9266544901,0.0040605172000000005,-0.0096876785,0.375767371,0.1876064076,-25.3553429607,0.1954180458,3.1
17,1.5016017819,4.892961224,0,0.9260533668,0.0042091067000000005,-0.0082484672,0.3772789525,0.2216814318,-25.3217370736,0.1954312708,3.1475
18,1.6623274577,4.8894395088,0,0.9247598159,0.0058941626,-0.0067667808,0.38044546570000004,0.2941643805,-25.2518275435,0.1962443889,3.2025
19,1.7494483327,4.9080657622,0,0.9246092910000001,0.0051412108000000005,-0.0058579047,0.38083712000000003,0.3362881418,-25.2104297045,0.1963239742,3.24
20,2.1131031377,4.9141023514,0,0.9252976598,0.0035747919,-0.0055578119,0.3791840877,0.42448165670000004,-25.1224793711,0.1962416216,3.295
21,2.4517979277,4.656315746,0,0.9251812266,0.0044627789000000005,-0.0065046336,0.37944363400000003,0.49582516120000003,-25.0526486336,0.19648620500000002,3.3475
22,2.9079724485,4.656315746,0,0.9249993623,0.0052020880000000005,-0.0076577286,0.3798558637,0.5941065414000001,-24.9571588405,0.1965497795,3.4
23,3.0814911178,4.9164574842,0,0.9247139276,0.005456338000000001,-0.0074327462000000006,0.38055109340000004,0.7192675091,-24.8346358468,0.1963716183,3.45
24,3.3631682438,4.9164574842,0,0.9241085979,0.004591757100000001,-0.0047007736,0.3820734455,0.8393911236,-24.7148016182,0.1962865383,3.5025
25,3.6921995834,4.9729615604,0,0.9237924065,0.0064423134,-0.0085560467,0.3827438836,0.9375808424000001,-24.6159760926,0.1963534968,3.5475
26,3.6800201455,4.9433341362,0,0.9232870418,0.0049837382,-0.0057303065,0.38403562900000004,1.0621382273,-24.4902077774,0.1964809935,3.5925000000000002
27,4.2215377814,4.9417033998,0,0.9234643133,0.0047741892,-0.007004433700000001,0.3835906765,1.2020720155,-24.3480842287,0.19650647670000002,3.65
28,4.2925542462,4.9629048412,0,0.9240919406,0.0038868456,-0.007200068600000001,0.3820826309,1.3438557521,-24.20533659,0.19649643790000001,3.6950000000000003
29,4.7165111244,4.970816351,0,0.9231324805000001,0.0023005959,-0.0031517296,0.3844622183,1.5025990497000001,-24.0476984924,0.1966282671,3.75
30,4.7929887177,4.9558720934,0,0.9215447187,0.0030342772000000002,-0.0013470555,0.3882580456,1.7006900075,-23.8480262143,0.1966184396,3.8
31,4.5695756123999995,4.941256455,0,0.9208898137,0.0021422477,0.0021978769,0.38981089150000003,1.8506387766999999,-23.6922141772,0.1964503816,3.8425000000000002
32,5.2489139628,4.9769615561,0,0.9197788872,0.0027461613,-0.0023038893,0.3924206281,2.0092529886,-23.5250944812,0.1965658055,3.8925
33,5.0669873864,4.8782224881000005,0,0.9185588772000001,-0.0001272438,0.005322944400000001,0.39524832600000004,2.204075984,-23.3198031052,0.1969333836,3.955
34,5.0995162503,4.9281359707,0,0.9165248715000001,0.0021344492,0.0023389646,0.3999651651,2.3645952615,-23.1500801668,0.19685995480000001,4.0025
35,4.8612631393,4.8911281942,0,0.9153680948,0.0030707812,6.29845e-05,0.4026062809,2.5306396358,-22.9693783909,0.19670053170000001,4.045
36,4.9419947438000005,4.8372844629,0,0.9144191303,0.0010397059,0.0002761852,0.4047672131,2.6962107283,-22.7847806262,0.1967408968,4.1
37,5.1261496435,4.8630858886,0,0.9128260292,0.0003626521,0.0013111037000000001,0.40834640920000004,2.8624065331,-22.5988156335,0.1970182785,4.155
38,5.037878848,4.8630858886,0,0.9111458223000001,-0.0006208285,0.0063119086,0.4120352715,3.036625789,-22.4019562259,0.1969698137,4.1975
39,5.0930356207,4.8823925117,0,0.9106901885,-0.0010505664,0.0066825755,0.4130346475,3.1578435008,-22.262980199,0.1967561026,4.25
40,4.9046495311000005,4.7868896121999995,0,0.9082443783,0.00038321140000000003,0.005654236500000001,0.4184017591,3.3636256683,-22.0236434136,0.1966381475,4.3
41,5.1106942161,4.7685864267,0,0.9080508678,0.0004700303,0.0024069151,0.4188527275,3.5114418552,-21.8483352896,0.19672450600000002,4.35
42,4.3629048497,4.8365359444,0,0.9080659945,-0.0029063455,0.007162865,0.41875577150000004,3.6677993184,-21.6636774379,0.1968556272,4.4025
43,5.2364644395,4.8365359444,0,0.9068445119,0.0017322387000000001,0.0016576205,0.4214585185,3.8146965972,-21.4917027422,0.1969715207,4.4475
44,4.7529177271,4.7845948916,0,0.9062870665,0.0014743189000000002,0.0046564806,0.4226344717,3.9541551607,-21.3268614713,0.196835179,4.505
45,4.870540282,4.7845948916,0,0.9046317037,-0.0003668735,0.0072919374,0.4261316389,4.1216980625,-21.1248167667,0.1966061945,4.5475
46,5.0433876614,4.7822979431,0,0.9046943676,-0.0008635665,0.00648369,0.42601093570000004,4.2933575624,-20.9141456378,0.1967786186,4.6075
47,4.7144214174,4.7822979431,0,0.9055609341,0.0008987540000000001,0.0005336881,0.4242149243,4.451503641,-20.7235025763,0.1970804165,4.66
48,4.3343866938,4.7587995055,0,0.9048456183,0.0001229925,0.0059091495,0.4256988064,4.5967773876999996,-20.5504889938,0.1970703794,4.705
49,4.7126874511,4.7123377786,0,0.9046703652,0.0019455927000000001,0.0009167141,0.42610668220000003,4.7254358078,-20.3963343187,0.19692698800000003,4.7475000000000005
50,4.6770790851,4.7054473849,0,0.9048391402,-0.0011759759,0.005626756100000001,0.4257147954,4.8998789322,-20.1852153515,0.1967365624,4.8025
51,4.3731272288,4.7054473849,0,0.9053247531,-0.0007917254,0.0058867983,0.4246784785,5.0657674258,-19.9854693214,0.1969234537,4.8625
52,5.0035646016,4.6851790815,0,0.9039750841,0.002464384,0.0025787459,0.4275702565,5.1947145069,-19.8312825694,0.1968606625,4.905
53,4.4816807136,4.7223750742,0,0.9029950135,-0.0002819605,0.0033930304,0.42963753730000004,5.3530906921,-19.6372877956,0.19650527780000002,4.9625
54,4.4650116802,4.7079644929,0,0.9033654357,0.0009779774,7.97177e-05,0.4288705245,5.4503169017,-19.5160470939,0.19649140210000002,5.0025
55,4.7358127133,4.6819390708,0,0.9033188015,-0.00015954320000000001,0.004892577,0.42894193100000005,5.6323291477,-19.2916659782,0.1968677254,5.0475
56,4.7625331921,4.7363542776,0,0.9020701166,6.30763e-05,0.0057679756,0.4315509602,5.7854253326,-19.1043037881,0.19696019,5.1025
57,4.583696472,4.7883712281,0,0.9013075216,0.0019205697,0.0032093889,0.4331636674,5.9585717939,-18.887648578,0.19676483320000002,5.1525
58,4.154319802,4.7266255648,0,0.9017296939,-0.0002445681,0.0033622507,0.4322871668,6.0858373427,-18.7268045413,0.196745364,5.2075
59,4.8173503672999995,4.7548378792,0,0.9016013925,0.0004360079,0.0037736687000000002,0.4325511513,6.2453997283,-18.5277680872,0.1967776984,5.2475
60,4.613558082,4.7325669900000005,0,0.9001807597,0.0013767919000000001,0.0033922593,0.435501087,6.4594849662,-18.2620318435,0.19682097880000002,5.32
61,4.9852539976,4.7401378711,0,0.8992239166,0.0014387106000000002,0.0017591598,0.4374827806,6.5563458805,-18.138941045,0.1967858329,5.3525
62,4.5868223893,4.7247585025,0,0.8993961420000001,0.0020985724,0.0035147355000000003,0.43711534220000003,6.6981308198,-17.9558372806,0.1967157666,5.405
63,4.9558633677,4.7247585025,0,0.8986598757,0.00043684400000000003,0.0040971060000000005,0.4386267783,6.8626900452,-17.7447942309,0.1969326129,5.4625
