,Actual Speed,Goal Speed,Goal Status,Ori W,Ori X,Ori Y,Ori Z,Pos X,Pos Y,Pos Z,Time
2,-3.57123e-05,0.0,0,0.9259926494,-0.0017907437,0.0043963888000000005,0.37751169290000003,0.0790816966,-25.4552950489,0.19568359600000002,2.7
3,1.3726300000000001e-05,0.0,0,0.9259666352,-0.0012475219,0.0026743704000000003,0.37759380540000004,0.080419524,-25.4538103428,0.1957216102,2.7575000000000003
4,0.10776817570000001,0.9089836845,0,0.9258738498,-0.00031140270000000003,0.0021336012000000002,0.3778266335,0.08123386810000001,-25.4528909186,0.1959515434,2.8
5,-0.0058952176000000005,0.9089836845,0,0.9257767233,0.0040475261000000005,-0.0088849004,0.3779446186,0.0847590392,-25.4496380399,0.1956899215,2.835
6,0.3915116112,3.442577069,0,0.9249953080000001,0.0042461495,-0.0087633801,0.3798537266,0.09966366330000001,-25.436341319,0.1951345502,2.8875
7,0.7477702277,5.6349822562,0,0.9246834052,0.0046173732,-0.008932269100000001,0.38060411790000004,0.1211145587,-25.4157307109,0.1952496846,2.935
8,0.9000318095000001,5.6027455774,0,0.9242763313000001,0.0040245843,-0.009240194200000001,0.3815909917,0.1572138308,-25.3787454517,0.1953035448,2.9875
9,1.1574464266,4.9617357219,0,0.9240197492000001,0.0047100889,-0.009882089200000001,0.3821879936,0.1956966111,-25.339072666,0.195192577,3.04
10,1.6961949313,4.9354641016,0,0.9228053585,0.0043426717,-0.0074874697,0.3851692476,0.26003674860000003,-25.2749733336,0.1960831469,3.0925
11,1.861965697,4.8508176698,0,0.9225575036,0.0061092862,-0.0063226587,0.3857594499,0.3140581341,-25.2215549744,0.1965133261,3.1375
12,2.141127585,4.8508176698,0,0.9226868333,0.0045985352,-0.0071489578,0.3854565521,0.3860705379,-25.148904596,0.1961447205,3.185
13,2.5405040958000003,4.832238933,0,0.9226634014,0.0056160445,-0.0067121728,0.3855070096,0.4855029005,-25.0492041618,0.1963614368,3.255
14,2.7472836311,4.5771589581,0,0.9230660563,0.0043022496,-0.0062809503,0.384566114,0.5939750278,-24.9407416702,0.19654826020000002,3.305
15,3.0349111794,4.5771589581,0,0.9229023373,0.0052884939,-0.006801108,0.3849377255,0.6608213749,-24.8735589637,0.1966179026,3.3425000000000002
16,3.2791292228,4.5771589581,0,0.9224423583,0.0048354656,-0.0077905055,0.38602593430000004,0.7656712745,-24.7679966225,0.19649605620000002,3.39
17,3.537735145,4.8193572552,0,0.9221559569000001,0.0056488081,-0.0069781899,0.38671408960000003,0.9290865346,-24.6017599317,0.1963672612,3.4475
18,3.8323470118,4.8193572552,0,0.9220350903000001,0.0047564935,-0.0062853482000000006,0.3870260488,1.0272925143,-24.5014612866,0.196508487,3.4875
19,4.2362639858,4.7631540289,0,0.9212461368,0.0049629502,-0.0068378626,0.388888375,1.1663979892,-24.3591893202,0.1965189497,3.54
20,4.349855267,4.8146996602000005,0,0.9207169014000001,0.0025033423,-0.002551151,0.3902148284,1.305679135,-24.2152584877,0.19658915840000002,3.59
21,4.4081383099,4.8482699569,0,0.9207409172000001,0.0027604976,-0.0034015165,0.3901499363,1.496310453,-24.0171329201,0.1967669481,3.645
22,4.9520510375,4.8366768824,0,0.9205893665,0.0027135928,-0.0018716224,0.3905180556,1.6315889676,-23.8768920326,0.19681879060000002,3.7075
23,4.6204904765,4.8366768824,0,0.9192402071,0.0007278018,0.0035250932,0.3936806899,1.8030547055000001,-23.6984976044,0.1967770922,3.7425
24,5.0042904564,4.8358866851,0,0.9177849524,0.0025365398000000003,0.0014726252,0.3970669698,1.9822129428,-23.5089779188,0.19669435400000002,3.7925
25,4.9893448724,4.8726774035,0,0.9169621069,0.0008710906,0.0019293358000000002,0.3989686871,2.113122284,-23.3675342852,0.1966421513,3.8475
26,4.7231303662,4.8437553567,0,0.9163818792,0.0013071851,0.0017480195000000001,0.4002992469,2.3018033240999998,-23.1613495232,0.1967697376,3.895
27,4.6622285683,4.8437553567,0,0.9158434882,0.0013060821000000001,0.0029628259,0.40152237900000004,2.4426695744,-23.0079546273,0.1968730217,3.9375
28,4.713448019,4.7426837422,0,0.9146894304000001,0.0014172744,0.0033525708000000003,0.4041410614,2.6009778838,-22.8356951199,0.1968801628,3.9925
29,5.0117733382,4.8526031401,0,0.9131291334,0.0016844131,0.0041758327,0.40764557020000003,2.7664511601,-22.6526518022,0.1968019328,4.0375
30,4.8745376592,4.8772052638000005,0,0.9125485101,-0.0002729865,0.005186667000000001,0.40893549690000003,2.9448285084,-22.4511568236,0.19682905220000002,4.0925
31,4.5211683399,4.8158002239,0,0.9110200457000001,0.0002116656,0.0042423896,0.4123401917,3.1218934939,-22.2497518505,0.19686702120000002,4.15
32,4.9216863987,4.8158002239,0,0.9097853878000001,0.0026229534,0.0032163670000000004,0.4150582168,3.2580488586,-22.0932853238,0.19680737780000002,4.185
33,4.8448823807,4.8242258338,0,0.908551058,0.0023476603,0.0026630087,0.4177587485,3.4024524025,-21.9251054886,0.1968292575,4.2425
34,4.8710511617000005,4.888437618,0,0.9069112831,-5.8832700000000003e-05,0.0036761410000000004,0.42130559830000003,3.576807836,-21.7183938988,0.1967794034,4.2975
35,5.117252811,4.8674973989,0,0.906194912,-0.0002146461,0.0055782014,0.42282339,3.7336762033,-21.5299767535,0.1968136163,4.3375
36,4.5641058724,4.8674973989,0,0.9056999867000001,-0.0004729008,0.0047788118,0.4238920541,3.8811958607,-21.3520584728,0.1969132012,4.39
37,5.032344608,4.8342983354,0,0.9042141188,-0.0001241767,0.0055103242000000005,0.4270438481,4.0905374916,-21.0978518054,0.1969278126,4.4525
38,4.7437489259,4.892517734,0,0.9040400310000001,-0.0005616016,0.0062043116,0.42740240230000004,4.1909556889,-20.975497207,0.19692565550000002,4.4875
39,4.5858548761,4.8080297845,0,0.903880397,0.0014062595000000002,0.0010098066,0.4277817559,4.3447684309,-20.7882471623,0.19688888270000002,4.54
40,4.907518213,4.8494116478,0,0.9040729474,0.00013118640000000002,0.0029253083000000003,0.4273681447,4.4920953169,-20.6084365338,0.1968504027,4.5875
41,5.0196499814,4.824817967,0,0.9037642767,-0.0001683937,0.0045891180000000005,0.4280058922,4.6867957628,-20.3714405721,0.19677168890000002,4.6425
42,4.997855058,4.8276610194,0,0.9028880165000001,9.8287e-05,0.0028625005,0.42986628870000004,4.8183650189,-20.2107727807,0.1968266653,4.6850000000000005
